epoch,lr,loss,acc,val_loss,val_acc
0.0,0.0001,0.5664139121770859,69.0,0.6619928002357482,64.0
1.0,0.0001,0.48524647653102876,78.5,0.6716956377029419,69.0
2.0,0.0001,0.4289411991834641,83.0,0.6599599838256835,65.0
3.0,0.0001,0.39646401405334475,82.5,0.5683585286140442,77.0
4.0,0.0001,0.3538443952798843,86.5,0.46682905554771426,77.0
5.0,0.0001,0.3289590269327164,86.5,0.4150355100631714,80.0
6.0,0.0001,0.30380251407623293,88.5,0.37072051465511324,84.0
7.0,0.0001,0.27009653449058535,92.0,0.3573451966047287,84.0
8.0,0.0001,0.27034438997507093,91.0,0.3379363417625427,86.0
9.0,0.0001,0.23154981583356857,93.0,0.32137354612350466,87.0
10.0,0.0001,0.21332835853099824,93.5,0.31138954758644105,88.0
11.0,0.0001,0.20951606184244156,93.5,0.3108915776014328,86.0
12.0,0.0001,0.17096367478370667,98.0,0.3047816827893257,89.0
13.0,0.0001,0.1700477495789528,97.5,0.29514011591672895,88.0
14.0,0.0001,0.1723735436797142,97.0,0.2966860145330429,88.0
15.0,0.0001,0.17854577526450158,95.0,0.2843834191560745,90.0
16.0,0.0001,0.13979421108961104,97.5,0.2903131186962128,88.0
17.0,0.0001,0.14548645317554473,97.5,0.27609049528837204,89.0
18.0,0.0001,0.12133998870849609,99.0,0.2823754012584686,88.0
19.0,0.0001,0.13277030289173125,97.5,0.2814514398574829,88.0
20.0,0.0001,0.112662323564291,99.0,0.27734062671661375,89.0
21.0,0.0001,0.10044039376080036,100.0,0.26622687131166456,89.0
22.0,0.0001,0.10276841670274735,99.0,0.2793660700321198,88.0
23.0,0.0001,0.1051530160009861,99.0,0.2732562407851219,89.0
24.0,0.0001,0.07949265353381633,99.5,0.2676816344261169,89.0
25.0,0.0001,0.06831598170101642,100.0,0.2706823915243149,88.0
26.0,0.0001,0.07374935410916805,99.5,0.2726461350917816,88.0
27.0,0.0001,0.08139620758593083,99.0,0.3804798871278763,86.0
28.0,0.0001,0.07140703871846199,100.0,0.2566817969083786,88.0
29.0,0.0001,0.04969306103885174,100.0,0.2556936413049698,89.0
30.0,0.0001,0.05299428291618824,100.0,0.27199417948722837,87.0
31.0,0.0001,0.0459981270134449,100.0,0.3077882319688797,88.0
32.0,0.0001,0.044964509829878804,100.0,0.2651113525032997,89.0
33.0,0.0001,0.0397537549957633,100.0,0.2873452678322792,87.0
34.0,0.0001,0.033212899975478646,100.0,0.2584954872727394,89.0
