epoch,lr,loss,acc,val_loss,val_acc
0.0,0.0001,0.969479615688324,72.00000009536743,0.6285726965798272,89.48888894822862
1.0,0.0001,0.5468579411506653,86.9,0.43244205256303153,89.75555561489529
2.0,0.0001,0.46010092049837115,87.4,0.3864749443862173,90.00000005933974
3.0,0.0001,0.4276927909255028,87.1,0.3538264025747776,90.40000004238553
4.0,0.0001,0.40301295921206476,88.6,0.33456424762805304,91.3777778201633
5.0,0.0001,0.38102640464901927,88.60000007629395,0.34510325984822376,91.17777783711752
6.0,0.0001,0.3740056400001049,89.5,0.30247768865691294,92.488888897366
7.0,0.0001,0.35440458536148073,89.9,0.3090350596937868,91.95555557674832
8.0,5e-05,0.344183691740036,90.4,0.291955863179432,92.1777778201633
9.0,5e-05,0.3312211833894253,90.1,0.28714241382976374,92.42222224341498
10.0,5e-05,0.32589536398649216,90.8,0.2791318011532227,92.64444445292155
11.0,2.5e-05,0.32012873888015747,90.4,0.2810558407422569,92.46666668785943
12.0,2.5e-05,0.3091899192333221,91.0,0.2736640946732627,92.62222223069932
13.0,1.25e-05,0.32159318268299103,90.1,0.2795190341770649,92.48888891008166
14.0,1.25e-05,0.31068708539009093,90.5,0.2717385386178891,92.71111111958821
15.0,6.25e-06,0.3052370694279671,91.1,0.27336131948563785,92.62222223069932
16.0,6.25e-06,0.30989240437746046,91.0,0.27348609445823563,92.51111113230387
17.0,3.125e-06,0.302423877120018,90.80000007629394,0.2732257658905453,92.62222223069932
18.0,3.125e-06,0.3102534716576338,90.7,0.2761696676330434,92.51111113230387
19.0,3.125e-06,0.3002438020706177,91.2,0.27374610025021767,92.62222223069932
20.0,1.5625e-06,0.30615386575460435,90.9,0.27259071371621557,92.62222223069932
21.0,1.5625e-06,0.3008462116122246,91.4,0.2751417863451772,92.4444444656372
22.0,7.8125e-07,0.2977531439065933,91.0,0.27278401831785837,92.53333335452609
23.0,7.8125e-07,0.30875144235789775,90.8,0.2734836285809676,92.51111113230387
24.0,7.8125e-07,0.3003956134617329,90.8,0.2723183000584443,92.60000000847711
25.0,3.90625e-07,0.30262302473187447,90.9,0.27141444221138955,92.62222223069932
26.0,3.90625e-07,0.3107574924826622,90.3,0.27109934432639016,92.62222223069932
27.0,1.953125e-07,0.30036931589245797,90.7,0.2706643281214767,92.71111111958821
28.0,1.953125e-07,0.3033610723912716,90.5,0.27243299322823683,92.62222223069932
29.0,1.953125e-07,0.30535299971699714,90.5,0.2719976801176866,92.62222223069932
30.0,1.953125e-07,0.30361893177032473,90.9,0.271771758314636,92.60000000847711
31.0,9.765625e-08,0.29815900832414627,90.9,0.2725686861160729,92.60000000847711
32.0,4.8828125e-08,0.2998611880838871,90.9,0.2716364302403397,92.66666667514377
33.0,4.8828125e-08,0.30930277809500695,90.4,0.2767932847431964,92.40000002119277
34.0,2.44140625e-08,0.3002872169017792,91.0,0.2729552974386348,92.53333335452609
35.0,2.44140625e-08,0.30373665049672127,90.8,0.2747072473085589,92.57777779897054
