epoch,lr,loss,acc,val_loss,val_acc
62.0,0.0001,0.020985027216374873,100.0,0.36596703082323073,88.0
63.0,0.0001,0.019521311018615962,100.0,0.29122994989156725,90.0
64.0,0.0001,0.020154647156596185,100.0,0.31139824613928796,89.0
65.0,0.0001,0.015524936839938164,100.0,0.3046353280544281,89.0
66.0,0.0001,0.018611608631908895,100.0,0.3041912384331226,90.0
67.0,0.0001,0.028939092811197043,100.0,0.3193024642765522,88.0
68.0,0.0001,0.01949183000251651,100.0,0.3229806736111641,89.0
69.0,0.0001,0.01830983757972717,100.0,0.3252441942691803,88.0
70.0,0.0001,0.015302311908453704,100.0,0.3287962518632412,90.0
71.0,0.0001,0.014514282252639532,100.0,0.3077771902084351,89.0
72.0,0.0001,0.016409292444586755,100.0,0.28758457228541373,87.0
73.0,0.0001,0.013556327391415834,100.0,0.32990463376045226,90.0
74.0,0.0001,0.01460847444832325,100.0,0.29626859575510023,89.0
75.0,0.0001,0.013910146709531546,100.0,0.31584586203098297,89.0
76.0,0.0001,0.01563453543931246,100.0,0.3160395801067352,90.0
77.0,0.0001,0.014598751906305552,100.0,0.3014432407915592,87.0
78.0,0.0001,0.012548899091780186,100.0,0.3692219272255898,87.0
79.0,0.0001,0.016168519388884306,100.0,0.31178640201687813,89.0
80.0,0.0001,0.00951267620548606,100.0,0.3534633219242096,89.0
81.0,0.0001,0.01068861223757267,100.0,0.3030262812972069,87.0
82.0,0.0001,0.017017827183008195,100.0,0.32681555598974227,88.0
83.0,0.0001,0.01421080008149147,100.0,0.3057028643786907,87.0
84.0,0.0001,0.01769019141793251,100.0,0.38224564865231514,88.0
85.0,0.0001,0.013493436388671398,100.0,0.3353191040456295,87.0
86.0,0.0001,0.015767259337008,100.0,0.4186424821615219,88.0
87.0,0.0001,0.015543148014694452,100.0,0.322221627831459,87.0
88.0,0.0001,0.020669034589082,100.0,0.3591924957931042,89.0
89.0,5e-05,0.011059554293751717,100.0,0.297793398052454,87.0
90.0,5e-05,0.011134849488735199,100.0,0.3169655084609985,89.0
91.0,5e-05,0.014692972553893924,100.0,0.3333284482359886,89.0
92.0,5e-05,0.012824510410428046,100.0,0.33353139013051986,89.0
93.0,5e-05,0.012084347987547516,100.0,0.3312030427157879,88.0
94.0,5e-05,0.01475892886519432,100.0,0.30190555974841116,87.0
95.0,5e-05,0.009347005654126406,100.0,0.3289269968867302,89.0
96.0,5e-05,0.010518962005153298,100.0,0.36499392837285993,87.0
97.0,5e-05,0.008734189253300429,100.0,0.3154433622956276,89.0
98.0,5e-05,0.010277061723172665,100.0,0.3099479988217354,87.0
99.0,5e-05,0.009474266786128283,100.0,0.3361423596739769,89.0
100.0,5e-05,0.014162472309544682,100.0,0.32823901027441027,89.0
101.0,5e-05,0.00983931552618742,100.0,0.3229634016752243,90.0
102.0,5e-05,0.012363320915028453,100.0,0.3102236658334732,89.0
103.0,5e-05,0.007782475370913744,100.0,0.3179690584540367,89.0
104.0,5e-05,0.011230059526860714,100.0,0.3042829193174839,88.0
105.0,5e-05,0.009623834444209934,100.0,0.30520103722810743,88.0
106.0,5e-05,0.008783430373296142,100.0,0.3156148463487625,89.0
107.0,5e-05,0.009739163285121321,100.0,0.3286356642842293,89.0
108.0,5e-05,0.01077307453379035,100.0,0.31089850813150405,89.0
109.0,5e-05,0.010633942252025009,100.0,0.3341602347791195,88.0
110.0,5e-05,0.009936254238709807,100.0,0.3234678104519844,89.0
111.0,5e-05,0.005569016374647617,100.0,0.30647282525897024,87.0
112.0,5e-05,0.016360994894057512,100.0,0.376721278578043,89.0
113.0,5e-05,0.008384485030546784,100.0,0.3126857154071331,88.0
114.0,5e-05,0.006676021311432123,100.0,0.3077686853706837,87.0
115.0,5e-05,0.010682513797655701,100.0,0.32223415225744245,90.0
116.0,5e-05,0.008138449257239699,100.0,0.3135183691978455,89.0
117.0,5e-05,0.011402866151183844,100.0,0.31798581331968306,89.0
118.0,5e-05,0.006899784598499536,100.0,0.3061703220009804,89.0
119.0,5e-05,0.009736510692164302,100.0,0.3262999102473259,89.0
120.0,2.5e-05,0.010517855873331428,100.0,0.31525547429919243,89.0
121.0,2.5e-05,0.007101798104122281,100.0,0.32664347216486933,89.0
122.0,2.5e-05,0.00788484700024128,100.0,0.3240662455558777,89.0
123.0,2.5e-05,0.007332284422591329,100.0,0.31388724148273467,89.0
124.0,2.5e-05,0.008074913546442986,100.0,0.32487876862287524,89.0
125.0,2.5e-05,0.007069838372990489,100.0,0.31194247454404833,89.0
126.0,2.5e-05,0.010276012495160103,100.0,0.3316668853163719,89.0
127.0,2.5e-05,0.011868127062916756,100.0,0.32038886174559594,89.0
128.0,2.5e-05,0.007567957974970341,100.0,0.3206938669085503,89.0
129.0,2.5e-05,0.007514860015362501,100.0,0.32693236172199247,89.0
130.0,2.5e-05,0.009692079154774547,100.0,0.3312583677470684,88.0
131.0,2.5e-05,0.0063190475106239315,100.0,0.3231901787221432,88.0
132.0,2.5e-05,0.006598105700686574,100.0,0.31692538857460023,89.0
133.0,2.5e-05,0.005097465077415109,100.0,0.326178552210331,89.0
134.0,2.5e-05,0.008925304049625993,100.0,0.3299198865890503,89.0
135.0,2.5e-05,0.0052221692632883785,100.0,0.3253987327218056,89.0
136.0,1.25e-05,0.007356884982436895,100.0,0.324062729626894,89.0
137.0,1.25e-05,0.00853367759846151,100.0,0.3412670627236366,88.0
138.0,1.25e-05,0.009003402665257454,100.0,0.3416918940842152,88.0
139.0,1.25e-05,0.005269957706332207,100.0,0.32853964641690253,89.0
140.0,1.25e-05,0.007118494529277086,100.0,0.31923592239618304,89.0
141.0,1.25e-05,0.005310987075790763,100.0,0.32164663448929787,89.0
142.0,1.25e-05,0.006584641942754388,100.0,0.3290773004293442,88.0
143.0,1.25e-05,0.006666300958022476,100.0,0.32634883373975754,89.0
144.0,1.25e-05,0.006106880679726601,100.0,0.32558722570538523,89.0
145.0,6.25e-06,0.006797484075650573,100.0,0.3317160688340664,88.0
146.0,6.25e-06,0.009541250113397837,100.0,0.33754527717828753,88.0
147.0,6.25e-06,0.005351715139113367,100.0,0.33129061535000803,88.0
148.0,6.25e-06,0.006726690521463752,100.0,0.3279035098850727,89.0
149.0,6.25e-06,0.009105794504284859,100.0,0.3269632779061794,89.0
150.0,6.25e-06,0.005905155185610056,100.0,0.3258082911372185,89.0
151.0,6.25e-06,0.006480559799820184,100.0,0.32331197187304495,89.0
152.0,6.25e-06,0.005703388154506684,100.0,0.32353861182928084,89.0
153.0,6.25e-06,0.005367920431308448,100.0,0.3211976356804371,89.0
154.0,6.25e-06,0.006823045550845563,100.0,0.3206339433789253,89.0
155.0,3.125e-06,0.007755125360563398,100.0,0.3252864494919777,89.0
156.0,3.125e-06,0.008394981594756245,100.0,0.3315401390194893,88.0
157.0,3.125e-06,0.007487816573120654,100.0,0.330508653819561,88.0
158.0,3.125e-06,0.007095593563281,100.0,0.32758091688156127,89.0
159.0,3.125e-06,0.00560467375908047,100.0,0.32488450184464457,89.0
160.0,3.125e-06,0.006548429746180773,100.0,0.3215815730392933,89.0
161.0,3.125e-06,0.006111694942228496,100.0,0.3245582446455956,89.0
162.0,3.125e-06,0.00870126795489341,100.0,0.3283660963177681,89.0
163.0,3.125e-06,0.01072511258535087,100.0,0.32285146713256835,89.0
164.0,3.125e-06,0.005029054451733827,100.0,0.3256978414952755,89.0
165.0,3.125e-06,0.006282856385223567,100.0,0.3266039118170738,89.0
166.0,3.125e-06,0.005956444190815091,100.0,0.32843142822384835,89.0
167.0,3.125e-06,0.006192924175411463,100.0,0.3262509129941463,89.0
168.0,1.5625e-06,0.005494892504066229,100.0,0.328497140109539,89.0
169.0,1.5625e-06,0.0046617389423772694,100.0,0.32226291820406916,89.0
170.0,1.5625e-06,0.010716579691506922,100.0,0.32370989173650744,89.0
171.0,1.5625e-06,0.008313910942524672,100.0,0.32908798530697825,89.0
172.0,1.5625e-06,0.006693007797002793,100.0,0.3256408110260963,89.0
173.0,1.5625e-06,0.005589851457625627,100.0,0.32934210151433946,88.0
174.0,1.5625e-06,0.005030439654365182,100.0,0.3243972614407539,89.0
175.0,1.5625e-06,0.006875049043446779,100.0,0.32091021314263346,89.0
176.0,1.5625e-06,0.0059453146532177925,100.0,0.325945271551609,89.0
177.0,1.5625e-06,0.0058734282618388535,100.0,0.31924176290631295,89.0
178.0,1.5625e-06,0.00894332758616656,100.0,0.3267342559993267,89.0
179.0,1.5625e-06,0.009089207369834184,100.0,0.3190611280500889,89.0
180.0,7.8125e-07,0.00605728761292994,100.0,0.3254177518188953,89.0
181.0,7.8125e-07,0.011457775067538024,100.0,0.33336751610040666,88.0
182.0,7.8125e-07,0.006533237989060581,100.0,0.32953722327947615,89.0
183.0,7.8125e-07,0.006643350911326706,100.0,0.3221519820392132,89.0
184.0,7.8125e-07,0.009295079787261785,100.0,0.32060943469405173,89.0
185.0,7.8125e-07,0.006189105939120055,100.0,0.32362770661711693,89.0
186.0,7.8125e-07,0.005281725758686661,100.0,0.32341056019067765,89.0
187.0,7.8125e-07,0.007950918888673187,100.0,0.3235766738653183,89.0
188.0,7.8125e-07,0.008159761154092848,100.0,0.3256035402417183,89.0
189.0,7.8125e-07,0.005362285091541708,100.0,0.32354228720068934,89.0
190.0,7.8125e-07,0.01732233786024153,100.0,0.316325843334198,89.0
191.0,7.8125e-07,0.004806655109860003,100.0,0.32344330474734306,89.0
192.0,7.8125e-07,0.012506282702088357,100.0,0.3257718399167061,89.0
193.0,3.90625e-07,0.008337544370442629,100.0,0.32261252477765084,89.0
194.0,3.90625e-07,0.00655391258187592,100.0,0.3221371442079544,89.0
195.0,3.90625e-07,0.007348320353776217,100.0,0.3301306389272213,89.0
196.0,3.90625e-07,0.008932222658768297,100.0,0.32736855894327166,89.0
197.0,3.90625e-07,0.006598132592625916,100.0,0.32662910372018816,89.0
198.0,3.90625e-07,0.008665969572030007,100.0,0.3208390809595585,89.0
199.0,3.90625e-07,0.005682324222289026,100.0,0.322517491877079,89.0
