epoch,lr,loss,acc,val_loss,val_acc
0.0,0.0001,0.9246025586128235,77.80000019073486,0.6224205676714579,88.75555560217963
1.0,0.0001,0.4376066407561302,90.8,0.37897780226336586,90.93333335876464
2.0,0.0001,0.3415981087088585,92.3,0.31995278065403304,91.97777783287896
3.0,0.0001,0.29846459537744524,93.3,0.29066046551697783,92.244444448683
4.0,0.0001,0.2689185920357704,93.2,0.2740945856604311,92.86666667514378
5.0,0.0001,0.2549824966490269,93.4,0.26550497508711285,92.77777778201633
6.0,0.0001,0.23446616172790527,93.6,0.26116192245648967,92.93333333757188
7.0,0.0001,0.2221627599745989,93.7,0.2519624698493216,92.91111111534967
8.0,0.0001,0.2108248222619295,93.8,0.24463889040880732,93.06666667514378
9.0,0.0001,0.20194102995097638,94.1,0.24818613334662384,93.04444446139865
10.0,5e-05,0.19943635612726213,94.1,0.2453829496767786,93.31111114501954
11.0,5e-05,0.19126619070768355,95.0,0.23906886022537946,93.26666667090522
12.0,5e-05,0.18938812546432018,94.1,0.23786333884216018,93.31111111111112
13.0,5e-05,0.18397296085953713,95.2,0.23398130636248324,93.53333333757189
14.0,5e-05,0.1830385598540306,95.0,0.24070005197491912,93.82222223917643
15.0,5e-05,0.18301648035645485,95.1,0.23538911854641306,93.444444448683
16.0,5e-05,0.18264214955270291,94.8,0.23139901091655096,93.51111111534966
17.0,5e-05,0.1652684897184372,94.9,0.23513686125063235,94.08888889312745
18.0,2.5e-05,0.15996060945093632,95.8,0.22913219566560453,94.06666667090522
19.0,2.5e-05,0.1664371258765459,95.8,0.24700638924828833,94.04444447835286
20.0,2.5e-05,0.15674985952675344,95.7,0.22791857235133647,94.17777779897054
21.0,2.5e-05,0.15849494621157645,95.8,0.22615692599366108,94.22222222646077
22.0,2.5e-05,0.1537132930383086,95.7,0.22477995885329113,94.24444446987576
23.0,2.5e-05,0.15604705266654492,95.6,0.23202824510633946,94.17777781592476
24.0,1.25e-05,0.15780029632151127,95.5,0.22632066698124012,94.22222226460775
25.0,1.25e-05,0.14292957425117492,95.8,0.22609400783148076,94.17777778625488
26.0,6.25e-06,0.14756703566759824,95.8,0.22756104896465937,94.2222222603692
27.0,6.25e-06,0.1455834563076496,96.1,0.22394407497925892,94.24444444444444
28.0,3.125e-06,0.14771130986511707,95.9,0.22901369394113621,94.17777781592476
29.0,3.125e-06,0.1501193652674556,96.0,0.2253566619505485,94.26666670905219
30.0,1.5625e-06,0.1425332098826766,95.9,0.223885062519047,94.2444444656372
31.0,1.5625e-06,0.1418981458991766,96.2,0.22513186003184982,94.28888893127441
32.0,7.8125e-07,0.13843586679548026,96.2,0.223745034125944,94.24444444444444
33.0,7.8125e-07,0.14725375451147557,95.8,0.22593818615294164,94.22222224765353
34.0,3.90625e-07,0.15210691325366496,95.8,0.22576537903812197,94.26666670905219
35.0,3.90625e-07,0.14214590951800346,96.2,0.22579496020244227,94.24444448682996
36.0,1.953125e-07,0.14415222447365522,95.9,0.22212470667229758,94.28888888888889
37.0,1.953125e-07,0.1450375109910965,96.0,0.22384945578873158,94.26666668362088
38.0,9.765625e-08,0.14600576624274253,95.8,0.2285464800770084,94.17777781592476
